treatment,output,code_number_tokens,code_complexity,code_num_identifiers,code_num_strings,code_num_comments,docstring_num_lines,docstring_num_words,docstring_num_sentences
0,0,59,7,7,0,0,1,8,1
1,1,64,1,1,1,0,1,7,0
0,0,46,1,6,9,0,1,17,1
1,1,20,1,5,1,0,1,6,1
1,1,9,2,0,0,0,1,3,1
0,1,19,2,0,2,0,1,31,1
0,1,39,5,5,0,0,1,25,0
1,0,68,2,11,0,0,1,58,2
0,0,117,5,8,16,0,1,13,1
1,0,25,5,1,0,0,1,17,1
1,0,6,1,0,0,0,1,17,0
1,1,7,1,1,0,0,1,17,1
1,1,18,1,1,4,0,1,4,1
0,0,44,3,5,1,0,1,10,1
1,0,30,2,6,0,0,1,18,1
1,1,79,9,16,9,0,1,9,1
0,1,22,2,2,3,0,1,13,1
0,1,26,2,4,5,0,1,11,0
0,0,79,7,4,4,0,1,73,5
0,0,52,6,5,0,0,1,17,2
0,0,57,7,1,8,0,1,10,1
0,1,7,1,0,0,0,1,11,3
1,0,31,2,2,3,0,1,5,0
0,1,27,4,5,0,0,1,20,2
0,0,11,1,1,2,0,1,5,0
0,0,43,2,7,0,0,1,22,2
0,0,21,3,2,1,0,1,32,2
0,1,16,1,3,0,0,1,9,1
1,1,72,5,8,1,0,1,3,1
0,0,22,3,2,11,0,1,6,1
0,1,28,6,1,0,0,1,9,0
1,0,22,3,5,1,0,1,47,4
0,0,76,5,9,12,0,1,4,0
0,1,56,6,8,0,0,1,29,3
1,0,89,16,4,12,0,1,3,0
0,1,13,1,1,0,0,1,5,1
1,0,149,17,4,1,0,1,24,2
1,1,80,1,2,2,0,1,7,0
0,1,24,1,3,6,0,1,7,1
0,0,19,3,2,4,0,1,8,1
1,0,52,5,10,1,0,1,27,1
0,0,15,2,2,0,0,1,8,0
0,0,24,4,1,0,0,1,10,1
1,0,20,3,1,0,0,1,11,1
0,1,74,6,4,17,0,1,67,3
0,0,23,2,3,5,0,1,12,1
1,1,7,1,1,0,0,1,5,0
0,0,73,13,1,12,0,1,8,1
1,0,77,6,9,9,0,1,7,0
0,0,40,1,3,1,0,1,7,0
0,0,23,2,4,3,0,1,57,2
0,0,27,1,7,2,0,1,9,0
0,0,60,5,7,8,0,1,8,0
1,1,22,1,1,1,0,1,9,1
1,0,81,7,6,8,0,1,7,1
0,0,67,11,4,1,0,1,38,3
0,0,43,3,2,1,0,1,7,0
0,0,37,2,8,10,0,1,8,1
1,0,12,2,1,0,0,1,14,3
0,1,25,2,3,0,0,1,5,0
0,0,30,3,4,2,0,1,15,1
1,1,18,3,1,0,0,1,22,0
0,1,21,2,2,1,0,1,7,0
1,0,88,11,10,4,0,1,27,2
1,1,69,7,5,3,0,1,25,1
1,0,84,4,9,12,0,1,11,0
0,1,12,1,1,0,0,1,46,3
0,1,21,3,2,2,0,1,41,3
0,1,15,2,1,0,0,1,28,0
0,0,30,5,2,4,0,1,8,1
0,1,10,1,1,0,0,1,11,0
1,1,6,1,0,0,0,1,11,0
1,1,15,1,1,3,0,1,3,1
1,1,42,2,5,0,0,1,14,1
1,0,22,2,0,2,0,1,12,1
0,0,7,1,0,1,0,1,6,1
0,0,13,1,0,4,0,1,5,2
0,0,20,2,5,1,0,1,11,1
0,1,19,1,3,2,0,1,46,1
1,0,25,1,5,0,0,1,7,0
1,0,90,6,15,9,0,1,8,1
1,1,44,5,6,3,0,1,27,1
1,0,57,3,4,5,0,1,12,0
0,0,28,3,2,1,0,1,43,3
0,0,9,1,3,0,0,1,6,0
1,1,56,1,4,7,0,1,5,0
0,1,19,1,2,0,0,1,15,1
1,1,28,2,2,3,0,1,11,1
1,1,116,1,13,22,0,1,8,1
1,1,15,3,0,0,0,1,16,2
1,0,38,2,2,9,0,1,12,1
0,0,34,4,2,1,0,1,18,0
1,1,30,1,2,3,0,1,47,3
0,1,20,1,5,4,0,1,8,1
0,1,16,4,0,0,0,1,12,0
0,0,56,7,5,1,0,1,42,2
0,0,15,3,0,1,0,1,20,1
1,1,102,8,13,10,0,1,8,1
1,0,74,7,5,10,0,1,4,1
1,1,7,1,0,1,0,1,15,1
0,0,31,3,3,0,0,1,12,0
1,0,34,3,4,1,0,1,6,0
0,0,8,1,2,1,0,1,3,0
0,0,17,2,1,0,0,1,5,1
1,1,109,7,8,8,0,1,26,1
0,1,16,1,3,0,0,1,39,1
0,1,7,1,1,0,0,1,10,0
1,1,20,2,2,2,0,1,12,1
1,0,33,6,2,0,0,1,12,1
0,1,9,1,2,0,0,1,8,1
1,0,116,13,7,1,0,1,12,2
1,0,13,1,4,1,0,1,13,1
1,1,12,2,1,0,0,1,18,1
0,1,12,2,2,0,0,1,14,0
1,1,24,2,6,0,0,1,4,0
1,1,49,3,5,2,0,1,6,0
0,0,58,6,8,3,0,1,3,1
0,1,29,1,7,3,0,1,20,2
1,0,59,8,1,3,0,1,9,1
0,1,50,3,9,14,0,1,6,1
0,0,55,6,2,4,0,1,8,0
0,0,29,6,0,0,0,1,12,0
0,0,10,2,0,0,0,1,13,1
1,1,8,1,1,0,0,1,8,1
0,0,25,2,4,2,0,1,25,3
0,1,41,1,15,7,0,1,5,1
0,0,9,1,2,1,0,1,14,1
1,1,84,1,15,22,0,1,10,1
0,0,25,2,1,3,0,1,16,1
1,1,31,2,1,1,0,1,34,3
0,1,32,3,3,0,0,1,25,2
1,1,38,3,6,1,0,1,9,1
0,0,72,7,4,0,0,1,37,1
0,1,30,4,3,1,0,1,11,1
1,1,12,2,1,0,0,1,16,1
1,1,43,5,6,4,0,1,9,1
1,1,14,1,2,1,0,1,12,0
1,1,46,4,6,6,0,1,11,0
0,0,37,3,2,2,0,1,28,0
0,1,12,2,0,0,0,1,28,1
0,0,90,11,9,0,0,1,9,1
1,0,89,8,3,15,0,1,8,1
1,1,22,2,0,1,0,1,14,2
1,0,105,13,5,18,0,1,13,1
1,0,17,2,2,0,0,1,15,1
1,1,91,9,6,6,0,1,11,1
0,1,9,1,0,0,0,1,3,0
0,1,15,2,1,1,0,1,11,0
0,1,28,5,2,4,0,1,13,1
0,0,79,6,6,6,0,1,6,0
1,1,23,3,1,0,0,1,5,0
1,0,69,6,10,5,0,1,11,1
0,0,14,1,3,0,0,1,12,1
0,0,31,2,5,2,0,1,15,1
0,0,57,5,6,4,0,1,8,1
1,0,25,4,0,1,0,1,5,1
1,1,33,5,2,1,0,1,22,2
0,0,48,6,1,6,0,1,10,0
0,0,7,1,1,0,0,1,10,0
0,0,7,1,2,0,0,1,7,1
1,0,35,4,2,1,0,1,8,1
1,1,67,4,8,1,0,1,13,1
1,1,56,8,8,0,0,1,11,1
1,0,50,6,5,8,0,1,13,1
1,1,13,1,3,3,0,1,11,1
0,0,21,1,2,2,0,1,46,4
1,0,59,1,3,1,0,1,29,2
1,0,61,4,12,6,0,1,9,1
1,0,73,3,4,2,0,1,18,1
0,1,13,2,1,1,0,1,15,0
1,1,38,2,7,0,0,1,12,1
0,0,20,1,3,4,0,1,16,2
0,1,61,3,6,8,0,1,11,1
0,1,64,1,12,1,0,1,18,2
0,0,76,9,10,3,0,1,11,0
0,1,111,10,12,5,0,1,10,1
0,1,18,2,2,3,0,1,2,0
1,1,15,2,4,1,0,1,34,1
0,0,37,4,4,1,0,1,10,1
1,0,17,1,2,1,0,1,11,1
0,1,62,5,5,11,0,1,10,1
0,1,16,1,4,5,0,1,3,0
0,1,25,2,3,1,0,1,7,0
1,1,25,4,3,2,0,1,11,1
1,1,19,3,0,2,0,1,7,1
1,1,18,2,1,3,0,1,5,0
1,1,12,1,5,0,0,1,6,1
0,1,19,3,2,1,0,1,6,1
0,1,26,4,2,4,0,1,39,1
0,0,18,1,0,1,0,1,9,1
0,1,10,1,1,0,0,1,8,0
0,1,18,3,1,0,0,1,18,1
1,1,28,3,3,0,0,1,6,0
0,1,42,1,8,2,0,1,36,2
0,0,15,3,0,0,0,1,8,1
1,1,29,2,5,0,0,1,9,0
0,1,38,6,3,0,0,1,6,1
1,1,50,3,1,1,0,1,15,1
0,0,22,2,3,7,0,1,26,2
0,1,104,9,14,7,0,1,41,4
0,1,18,1,3,1,0,1,28,1
0,1,38,4,4,1,0,1,9,1
1,1,10,1,2,0,0,1,19,2
1,1,85,6,9,8,0,1,42,5
1,1,14,1,2,1,0,1,19,2
0,0,45,1,6,6,0,1,7,0
0,0,54,6,7,0,0,1,31,1
0,0,15,1,2,0,0,1,8,1
0,1,37,3,5,7,0,1,12,1
1,0,124,7,18,24,0,1,8,0
1,1,71,2,5,25,0,1,9,1
1,0,118,11,7,16,0,1,12,1
1,1,42,3,3,11,0,1,8,1
0,0,11,1,1,3,0,1,11,1
0,0,46,4,1,1,0,1,11,1
1,1,37,2,11,3,0,1,6,0
0,1,73,1,2,14,0,1,8,0
0,0,12,1,1,0,0,1,8,1
0,1,49,4,6,1,0,1,6,1
1,1,12,2,0,0,0,1,42,4
0,0,23,3,2,4,0,1,5,1
0,0,68,7,7,3,0,1,8,0
0,0,25,3,6,0,0,1,10,2
0,0,31,2,4,4,0,1,4,0
0,1,38,4,4,3,0,1,41,3
0,0,50,2,8,9,0,1,14,1
0,0,26,2,2,7,0,1,22,1
0,0,7,1,0,0,0,1,4,1
0,0,12,1,3,3,0,1,15,2
1,1,53,9,3,6,0,1,7,0
0,0,54,3,9,1,0,1,16,1
1,0,10,1,1,1,0,1,3,0
1,1,15,1,3,2,0,1,49,4
0,1,68,1,2,25,0,1,20,3
1,1,94,6,3,18,0,1,6,1
0,0,33,2,2,1,0,1,7,1
1,1,17,2,3,0,0,1,7,0
1,1,38,6,2,1,0,1,17,2
1,0,89,6,12,17,0,1,6,1
1,1,30,3,2,4,0,1,9,1
0,0,30,2,5,3,0,1,9,1
0,1,27,2,6,2,0,1,4,0
1,1,19,3,5,2,0,1,22,1
1,0,40,4,4,2,0,1,16,0
1,0,50,2,13,4,0,1,6,1
0,1,21,3,1,0,0,1,98,5
0,1,18,3,2,4,0,1,7,1
0,0,24,4,0,1,0,1,12,2
0,1,21,3,3,0,0,1,10,1
0,1,37,3,1,2,0,1,7,1
0,0,8,1,1,0,0,1,8,1
0,0,60,8,3,19,0,1,15,1
1,1,23,3,1,2,0,1,16,1
0,0,62,6,9,10,0,1,3,0
0,1,42,5,2,4,0,1,31,3
0,1,25,4,3,0,0,1,10,1
0,1,29,3,2,0,0,1,40,2
1,1,64,4,8,8,0,1,9,1
0,1,13,1,0,0,0,1,14,0
1,0,19,2,2,1,0,1,3,1
0,0,40,3,2,7,0,1,17,0
0,0,18,2,2,1,0,1,24,1
1,1,77,7,11,1,0,1,4,1
1,1,10,1,3,0,0,1,77,2
0,1,8,1,2,1,0,1,27,1
1,0,56,8,6,3,0,1,6,0
1,0,43,5,3,4,0,1,12,1
1,0,16,2,1,1,0,1,22,2
0,1,16,3,0,0,0,1,7,1
1,1,94,10,7,2,0,1,12,1
1,0,89,10,11,0,0,1,15,1
1,0,15,3,1,0,0,1,20,1
0,1,36,6,4,3,0,1,18,1
1,0,24,4,1,1,0,1,18,1
1,0,75,4,11,2,0,1,16,1
0,0,14,1,1,0,0,1,5,0
1,1,27,5,1,0,0,1,4,1
0,1,14,1,2,2,0,1,9,1
0,0,32,4,3,5,0,1,5,1
1,1,17,2,3,0,0,1,15,1
1,0,6,1,0,0,0,1,21,2
0,1,13,1,4,0,0,1,10,1
1,1,14,1,2,1,0,1,26,2
0,0,129,2,8,79,0,1,11,1
0,1,14,1,3,2,0,1,29,3
1,1,17,2,3,0,0,1,10,1
1,1,40,2,4,3,0,1,12,0
1,1,21,2,4,3,0,1,6,1
0,1,24,4,3,0,0,1,16,0
1,1,47,3,5,9,0,1,16,4
1,1,11,1,1,1,0,1,5,1
1,1,97,9,11,14,0,1,13,0
1,1,45,4,4,6,0,1,4,0
1,0,88,6,13,6,0,1,11,1
0,0,38,2,2,2,0,1,11,1
0,0,30,3,3,0,0,1,6,0
1,1,47,6,4,1,0,1,6,0
0,0,36,7,1,2,0,1,8,0
1,1,33,2,3,4,0,1,5,1
1,0,55,4,1,8,0,1,10,1
0,1,20,4,1,7,0,1,8,1
0,1,38,2,8,1,0,1,6,1
0,1,23,3,1,3,0,1,8,1
0,0,95,1,12,2,0,1,10,1
1,0,84,4,7,1,0,1,9,1
1,0,20,3,1,0,0,1,11,0
0,0,24,2,3,0,0,1,19,1
1,0,49,5,5,9,0,1,8,1
0,0,138,3,5,22,0,1,8,0
1,0,67,9,3,11,0,1,25,1
0,1,21,3,2,3,0,1,12,2
0,0,20,3,4,6,0,1,35,3
0,0,7,1,2,0,0,1,50,5
0,1,16,3,2,0,0,1,16,1
0,0,97,14,9,0,0,1,14,1
1,1,48,5,2,2,0,1,44,4
0,0,85,11,11,0,0,1,5,1
1,1,34,3,2,3,0,1,7,1
1,1,7,1,2,1,0,1,18,1
1,1,51,1,9,0,0,1,11,1
1,0,186,18,5,25,0,1,61,4
1,0,76,8,4,4,0,1,5,1
1,0,27,3,2,3,0,1,15,1
1,0,54,5,4,19,0,1,8,1
1,1,37,3,1,3,0,1,13,1
0,1,42,3,5,0,0,1,8,0
0,0,13,2,0,0,0,1,7,1
0,1,19,3,1,0,0,1,15,1
0,0,11,1,2,0,0,1,30,1
0,1,19,3,2,0,0,1,6,1
0,0,28,2,4,3,0,1,13,1
0,1,12,2,1,0,0,1,26,0
0,1,76,6,7,1,0,1,51,3
0,0,15,2,0,0,0,1,12,1
1,1,47,4,9,2,0,1,5,0
0,1,54,7,4,9,0,1,8,0
0,0,40,5,3,2,0,1,14,1
1,1,111,10,14,17,0,1,24,3
1,1,82,7,7,15,0,1,18,1
1,0,128,7,15,0,0,1,8,1
0,0,38,1,12,4,0,1,11,1
1,0,57,7,4,7,0,1,5,0
1,1,32,3,2,5,0,1,6,1
1,0,16,3,2,0,0,1,14,2
0,1,27,4,2,1,0,1,12,1
1,1,33,2,8,3,0,1,8,1
0,0,12,1,4,4,0,1,27,6
1,1,13,2,2,0,0,1,11,0
1,1,14,2,4,1,0,1,3,0
1,1,48,5,4,6,0,1,11,3
1,1,29,5,3,1,0,1,17,1
1,1,11,1,2,0,0,1,6,0
0,1,36,2,7,0,0,1,13,1
1,1,103,6,23,0,0,1,9,1
0,0,102,3,10,3,0,1,7,1
1,1,67,4,15,1,0,1,22,4
1,0,40,6,2,0,0,1,10,1
1,0,42,3,4,3,0,1,21,1
0,0,29,5,2,0,0,1,10,1
0,1,34,3,7,2,0,1,7,0
0,1,62,4,13,1,0,1,9,0
0,0,25,1,4,1,0,1,13,1
0,0,19,1,5,0,0,1,22,2
0,0,33,2,4,1,0,1,37,1
1,0,107,9,13,11,0,1,14,2
1,1,16,2,1,1,0,1,5,1
0,1,38,5,1,1,0,1,10,0
1,1,65,12,3,0,0,1,24,1
0,1,20,1,1,0,0,1,6,1
1,1,24,3,2,6,0,1,31,2
1,1,13,3,0,1,0,1,11,0
1,1,78,7,7,6,0,1,9,1
0,0,6,1,0,0,0,1,31,1
0,1,20,3,3,0,0,1,13,1
1,1,13,2,3,0,0,1,8,0
1,0,9,1,3,0,0,1,10,0
1,1,84,10,9,0,0,1,23,1
0,0,73,13,2,3,0,1,14,0
0,0,37,3,4,5,0,1,4,1
0,0,14,2,2,0,0,1,4,0
1,1,18,3,1,0,0,1,8,1
0,0,28,2,1,2,0,1,8,1
1,1,15,2,2,0,0,1,10,2
0,0,24,2,1,4,0,1,4,1
1,1,15,2,0,1,0,1,10,2
1,1,16,1,1,1,0,1,11,1
0,1,25,4,4,4,0,1,3,0
0,1,29,2,2,10,0,1,11,1
1,0,16,1,4,2,0,1,9,1
1,0,69,15,3,0,0,1,11,0
1,0,11,1,2,0,0,1,22,0
1,0,83,6,6,5,0,1,8,0
0,1,16,1,3,1,0,1,5,1
1,0,16,1,1,4,0,1,7,1
1,1,59,8,4,3,0,1,18,0
1,1,58,3,13,1,0,1,11,0
0,1,25,2,2,1,0,1,8,1
0,0,68,5,17,4,0,1,10,1
1,1,29,5,3,3,0,1,10,0
1,1,61,7,9,10,0,1,11,0
0,0,13,1,2,4,0,1,7,1
1,0,70,7,3,1,0,1,11,1
0,1,78,10,4,3,0,1,38,4
1,1,68,6,15,6,0,1,8,1
0,0,12,1,4,0,0,1,8,1
1,0,59,5,10,0,0,1,8,1
1,1,168,10,6,17,0,1,27,3
1,1,24,5,1,0,0,1,6,1
0,0,12,2,0,0,0,1,19,2
0,1,21,3,3,0,0,1,8,0
0,0,31,2,1,0,0,1,5,0
0,0,25,2,2,1,0,1,6,1
1,1,37,3,3,4,0,1,8,1
0,1,38,3,3,6,0,1,5,1
0,1,31,3,2,8,0,1,8,0
0,0,28,3,4,3,0,1,8,0
0,0,15,3,0,3,0,1,7,1
1,0,26,3,2,6,0,1,16,1
0,1,20,2,5,5,0,1,29,3
0,1,8,1,0,0,0,1,24,2
1,1,24,3,2,7,0,1,12,1
1,0,86,6,7,17,0,1,5,1
1,0,45,4,2,7,0,1,4,1
1,1,48,6,2,2,0,1,34,0
1,1,51,4,6,5,0,1,6,1
1,1,14,2,2,0,0,1,14,2
0,0,46,3,6,0,0,1,17,0
1,1,32,2,3,6,0,1,6,1
0,1,71,6,6,6,0,1,9,1
1,0,120,7,15,4,0,1,5,1
1,1,40,4,5,9,0,1,13,1
0,0,8,1,1,1,0,1,20,3
0,0,8,1,1,0,0,1,25,3
1,0,116,7,24,7,0,1,34,2
0,1,65,5,7,0,0,1,21,1
1,1,12,1,2,1,0,1,12,1
1,0,10,1,2,2,0,1,17,1
0,1,78,5,6,7,0,1,19,2
0,0,53,6,3,3,0,1,12,1
0,0,65,7,2,20,0,1,8,1
0,1,46,6,5,0,0,1,14,1
1,0,30,2,5,2,0,1,4,0
1,1,19,2,3,1,0,1,11,0
0,0,24,4,1,0,0,1,12,1
1,0,87,16,11,1,0,1,14,1
1,1,31,5,3,4,0,1,7,1
1,1,19,2,2,0,0,1,9,1
1,0,38,2,3,4,0,1,5,1
0,1,52,2,4,6,0,1,51,3
0,0,12,1,2,1,0,1,10,0
0,0,22,3,2,0,0,1,6,0
1,1,49,5,1,2,0,1,11,1
0,0,40,5,3,3,0,1,11,0
1,0,33,5,2,0,0,1,19,1
0,1,42,3,1,10,0,1,14,1
0,0,14,2,1,3,0,1,7,1
0,0,32,5,3,0,0,1,6,0
0,0,27,4,3,0,0,1,21,2
1,1,15,1,1,4,0,1,8,1
0,1,44,6,3,6,0,1,14,0
1,0,33,3,4,3,0,1,6,1
0,1,12,1,1,6,0,1,39,0
0,1,30,2,3,5,0,1,16,0
0,0,81,7,10,1,0,1,10,1
1,0,42,2,3,18,0,1,5,0
1,1,48,11,0,0,0,1,3,1
1,1,23,2,4,2,0,1,6,1
1,1,112,11,11,4,0,1,16,1
1,0,78,1,7,11,0,1,17,1
1,0,16,2,1,1,0,1,9,1
1,1,14,1,2,0,0,1,7,0
0,1,69,1,2,5,0,1,8,0
1,0,60,6,4,0,0,1,11,1
0,0,9,1,3,2,0,1,8,2
0,0,62,6,10,2,0,1,21,2
1,0,6,1,0,0,0,1,9,1
0,1,12,1,0,1,0,1,17,0
0,1,18,1,4,1,0,1,37,3
0,0,12,3,0,1,0,1,8,1
1,1,57,3,7,5,0,1,34,2
1,0,133,17,12,4,0,1,20,1
0,0,16,3,0,0,0,1,25,2
0,1,40,2,2,7,0,1,5,1
0,0,29,3,2,5,0,1,8,1
1,0,86,10,9,10,0,1,8,1
0,0,22,2,3,4,0,1,5,1
0,0,17,1,5,3,0,1,17,2
1,1,19,1,3,8,0,1,9,1
0,0,70,8,5,5,0,1,56,2
0,1,29,5,1,1,0,1,5,1
0,1,33,2,3,5,0,1,27,1
0,1,9,2,1,0,0,1,24,2
1,1,38,3,5,4,0,1,12,1
1,0,45,6,3,1,0,1,42,1
1,0,114,8,10,11,0,1,42,2
0,1,18,2,2,2,0,1,3,1
0,0,31,4,5,6,0,1,41,3
0,1,7,1,1,0,0,1,4,0
0,1,41,4,1,5,0,1,11,0
1,0,74,8,7,2,0,1,28,2
0,0,14,2,1,0,0,1,42,1
1,1,87,5,10,15,0,1,14,1
1,1,8,1,2,1,0,1,11,1
0,1,22,2,4,1,0,1,4,1
1,0,20,1,8,4,0,1,4,0
0,1,55,4,2,6,0,1,8,1
0,0,41,2,4,3,0,1,12,0
0,0,15,1,2,0,0,1,59,4
0,0,12,1,4,1,0,1,11,1
1,0,67,2,5,0,0,1,22,4
1,1,17,1,2,3,0,1,6,1
0,0,62,3,19,11,0,1,18,1
1,1,88,1,4,4,0,1,8,0
1,1,23,4,1,0,0,1,11,0
1,0,121,8,16,5,0,1,14,1
1,1,49,5,8,5,0,1,58,4
0,0,37,3,3,0,0,1,5,0
1,1,50,3,5,7,0,1,41,1
1,0,59,10,1,3,0,1,7,0
0,0,8,1,3,0,0,1,5,0
1,1,24,3,0,1,0,1,7,0
1,1,36,4,1,6,0,1,7,1
1,0,24,3,4,3,0,1,10,1
0,1,13,1,2,1,0,1,14,1
0,1,46,6,1,1,0,1,13,1
1,0,28,2,3,1,0,1,4,1
0,0,72,6,6,2,0,1,59,4
0,1,56,3,6,5,0,1,13,1
1,1,29,4,5,4,0,1,33,2
0,0,18,2,1,1,0,1,11,1
1,0,18,2,1,0,0,1,4,1
0,0,6,1,3,0,0,1,7,0
1,0,13,2,2,1,0,1,23,3
0,1,73,4,10,5,0,1,11,1
0,0,25,3,0,1,0,1,10,0
0,1,20,2,1,1,0,1,26,2
0,0,10,2,0,0,0,1,21,0
1,1,74,8,2,25,0,1,7,0
1,0,36,4,4,3,0,1,10,1
0,0,26,2,2,9,0,1,34,5
0,0,17,2,1,4,0,1,8,1
0,1,72,2,9,0,0,1,43,3
1,1,22,2,1,1,0,1,9,1
1,1,14,1,2,0,0,1,8,1
0,0,13,1,3,3,0,1,3,1
0,0,31,4,3,6,0,1,12,1
0,1,19,3,0,0,0,1,11,1
1,1,52,5,7,0,0,1,12,1
0,0,13,3,0,3,0,1,13,1
1,0,93,16,4,5,0,1,7,1
0,1,22,3,2,4,0,1,6,1
1,0,69,6,0,0,0,1,12,1
1,1,23,2,3,5,0,1,16,1
1,1,27,4,2,0,0,1,32,1
1,0,124,10,9,5,0,1,7,1
0,0,20,3,3,0,0,1,9,1
1,0,15,1,1,3,0,1,11,1
0,1,26,5,1,2,0,1,66,4
1,1,20,2,3,2,0,1,8,1
1,1,29,4,1,2,0,1,8,1
1,0,36,5,2,0,0,1,17,1
0,0,7,1,1,0,0,1,11,1
1,1,90,9,11,9,0,1,12,1
0,1,135,9,19,22,0,1,8,1
0,1,29,6,2,1,0,1,31,1
0,1,10,1,3,4,0,1,44,3
0,0,10,1,4,0,0,1,7,1
0,0,17,3,0,3,0,1,4,1
1,0,13,1,4,0,0,1,9,1
0,1,41,5,4,10,0,1,11,1
1,0,15,1,5,1,0,1,17,2
1,1,80,9,2,5,0,1,4,0
1,1,27,2,4,0,0,1,5,0
1,1,27,3,2,5,0,1,20,1
0,1,18,1,2,1,0,1,14,1
1,1,47,1,2,0,0,1,27,0
1,0,42,5,3,9,0,1,10,1
0,0,20,3,1,0,0,1,20,1
0,0,12,2,1,0,0,1,8,1
0,0,29,1,6,6,0,1,3,0
0,0,12,1,2,2,0,1,8,1
0,1,43,5,6,3,0,1,8,1
0,0,33,2,4,2,0,1,10,1
1,0,58,7,5,2,0,1,16,1
0,0,14,2,1,0,0,1,10,1
1,1,19,1,3,2,0,1,5,1
1,1,14,3,0,1,0,1,7,1
0,0,27,2,4,4,0,1,10,1
0,0,46,4,1,6,0,1,13,3
1,1,62,3,9,10,0,1,4,0
0,0,12,1,3,1,0,1,3,0
0,1,32,4,2,0,0,1,6,1
0,1,22,1,3,3,0,1,5,0
0,1,13,2,2,1,0,1,3,0
1,0,36,3,2,3,0,1,16,2
1,1,9,1,0,0,0,1,10,1
1,1,17,1,5,1,0,1,10,2
1,0,12,2,1,0,0,1,7,0
1,0,111,6,15,0,0,1,10,0
0,0,21,2,2,0,0,1,10,1
0,0,37,1,1,0,0,1,6,0
0,0,23,1,1,0,0,1,10,1
1,0,26,1,3,0,0,1,5,1
1,1,42,5,9,3,0,1,5,1
1,0,81,8,8,11,0,1,12,1
0,1,16,2,0,0,0,1,14,1
0,1,70,5,5,10,0,1,12,1
0,1,48,3,4,0,0,1,10,1
1,1,21,3,3,1,0,1,42,2
0,0,12,2,0,1,0,1,10,1
0,1,36,4,2,0,0,1,39,4
0,0,19,4,1,0,0,1,12,1
0,0,60,3,2,3,0,1,13,1
1,0,37,3,2,0,0,1,3,0
0,1,20,1,4,2,0,1,8,1
0,0,8,1,0,0,0,1,14,2
1,0,62,9,4,9,0,1,12,1
0,1,23,1,7,2,0,1,6,0
0,0,21,1,0,2,0,1,13,1
0,0,39,6,2,0,0,1,22,1
0,0,91,5,12,1,0,1,16,1
0,0,43,4,7,2,0,1,10,0
1,1,15,2,1,0,0,1,9,1
1,1,77,11,5,6,0,1,13,1
1,1,34,2,6,0,0,1,5,0
0,0,97,13,3,13,0,1,14,1
0,0,7,1,3,0,0,1,7,1
0,0,37,4,3,13,0,1,32,0
0,1,42,4,4,7,0,1,52,3
0,0,53,6,0,2,0,1,12,2
0,0,32,2,5,8,0,1,7,1
1,0,55,8,8,0,0,1,8,1
0,1,21,3,2,2,0,1,6,0
1,1,15,2,3,0,0,1,7,0
1,0,109,4,11,2,0,1,9,1
1,0,14,2,1,1,0,1,9,1
0,1,41,6,3,0,0,1,62,5
1,1,20,1,2,0,0,1,14,0
0,0,20,3,1,1,0,1,9,1
1,0,20,2,1,7,0,1,8,1
0,0,43,3,7,9,0,1,4,1
0,0,32,1,6,1,0,1,11,1
1,1,24,4,0,2,0,1,9,1
1,1,13,1,0,2,0,1,8,1
1,1,19,2,3,0,0,1,29,6
0,1,88,8,1,1,0,1,23,2
0,1,14,2,1,1,0,1,32,2
0,0,23,4,2,0,0,1,10,0
0,1,21,1,1,5,0,1,13,2
0,1,105,9,12,4,0,1,6,0
1,0,107,13,5,14,0,1,4,0
1,0,19,4,0,2,0,1,22,2
1,0,43,2,6,0,0,1,6,1
1,1,21,2,1,6,0,1,5,0
1,1,51,7,2,0,0,1,9,0
0,0,7,2,0,0,0,1,18,1
0,0,22,2,3,5,0,1,9,0
1,1,9,1,2,0,0,1,11,1
0,1,29,3,3,1,0,1,3,1
1,0,27,2,7,0,0,1,17,1
0,0,64,6,7,4,0,1,4,1
0,1,27,4,1,0,0,1,17,2
1,0,10,1,2,0,0,1,6,1
1,0,23,1,6,0,0,1,4,1
0,1,94,6,4,10,0,1,28,2
0,0,34,2,7,8,0,1,62,13
0,0,28,2,4,1,0,1,8,0
1,0,66,6,1,5,0,1,23,1
0,1,16,2,1,4,0,1,8,1
1,1,11,1,2,0,0,1,18,2
0,0,164,11,6,39,0,1,5,0
1,1,18,1,0,0,0,1,3,0
1,1,53,5,7,3,0,1,19,1
1,1,18,2,1,2,0,1,12,1
0,0,13,1,2,2,0,1,16,1
0,1,36,4,3,1,0,1,12,1
1,1,31,3,7,0,0,1,11,1
0,0,86,5,9,1,0,1,40,3
0,1,77,5,3,26,0,1,9,0
1,0,25,2,2,0,0,1,5,1
0,0,29,3,2,13,0,1,5,0
0,0,29,1,0,1,0,1,7,0
1,1,59,5,7,4,0,1,11,1
1,0,111,6,7,5,0,1,6,1
0,0,31,1,1,9,0,1,4,1
1,1,65,6,4,9,0,1,11,1
0,1,23,2,3,7,0,1,12,0
1,0,129,13,12,7,0,1,32,4
1,0,20,1,5,5,0,1,11,1
1,1,138,9,6,9,0,1,32,1
0,1,18,1,2,0,0,1,20,1
1,1,42,5,4,1,0,1,39,3
1,1,6,1,0,0,0,1,5,0
0,0,15,2,2,0,0,1,3,1
1,0,74,11,8,0,0,1,6,1
1,0,34,3,5,7,0,1,12,0
